date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Tue Aug 14 2018 07:19:31 GMT+0900 (Korean Standard Time), Account Manager,"Pittsburgh, PA",Current Employee ,Great Product & Great Company,I have been working at Zscaler full-time for more than a year,"-Product is great, performs as advertised with customers -Solves a legitimate problem, unlike a number of other Silicon Valley companies -Great at supporting sales and pre-sales with a myriad of resources -Smart people at all levels, which is rare -Leadership has not lost touch with the problems our customers face day to day, which is extremely refreshing -Maniacal focus on the customer",-Sales rep density in the field increasing very rapidly and slow to hire SE's to support,"5.0
★★★★★",Zscaler
Thu Aug 16 2018 23:40:04 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,Solid Company,I have been working at Zscaler full-time for more than 3 years,Great leadership Great product Great company culture,One company lunch per week,"5.0
★★★★★",Zscaler
Mon Aug 20 2018 08:29:22 GMT+0900 (Korean Standard Time),,"Fort Worth, TX",Current Employee ,Lead Development Representative,I have been working at Zscaler full-time for more than 3 years,"I have been with Zscaler for a little over four years. It has been an incredible opportunity to see the company grow so dramatically over the last few years. Not only has the product and processes continually improved but the culture has stayed just as great as day one. From the amazing, inspiring, and humble CEO, to the People and Culture team, from marketing, to engineers and sales, I truly believe myself to be surrounded by people that care not only about the company, but also my individual growth and success. Zscaler is a wonderful place to work full of opportunity and advancement. I am blessed to a be a part of the Z-family.","From time to time, there have been growing pains, but nothing that hasn't been more than worth it.","5.0
★★★★★",Zscaler
Thu Aug 16 2018 08:47:46 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,Scaling new heights everyday!,I have been working at Zscaler full-time for more than 3 years,"- Amazing, unparalleled product that is transforming security - There is a huge potential for growth no matter which team you are in! - Leadership is highly supportive of new ideas and enables us to go above and beyond our day to day roles.",Can't think of any. The company is growing at an astounding pace and hiring talented people is our #1 priority.,"5.0
★★★★★",Zscaler
Wed Aug 15 2018 03:53:38 GMT+0900 (Korean Standard Time), Sales Manager,"San Jose, CA",Current Employee ,Just getting started,I have been working at Zscaler full-time for less than a year,"#1 culture. I drive to and from work with a smile on my face. Great work life balance. #1 CEO - Jay is a trailblazer. Leadership in general - they work for us, not the other way around.",There is a lot of rapid expansion at the moment so it's difficult to keep track of all the new faces.,"5.0
★★★★★",Zscaler
Thu Sep 13 2018 10:19:14 GMT+0900 (Korean Standard Time),,,Current Employee ,Never been made to feel so insignificant,I have been working at Zscaler full-time,An amazing technology that has the potential to change the enterprise security market and that has competitors running scared.,Upper management does not trust the people they hire. It makes for a very tightly controlled environment where employees are made to feel insignificant.,"1.0
★★★★★",Zscaler
Mon Aug 20 2018 07:05:49 GMT+0900 (Korean Standard Time),,,Current Employee ,Inside Sales Rep,I have been working at Zscaler full-time for more than a year,Great team environment. Supportive management that cares about individuals/team. Continuing to promote from within the company which boosts morale. World class product.,Lots of organizational changes. Scaling has growing pains within company.,"4.0
★★★★★",Zscaler
Thu Jul 26 2018 15:42:18 GMT+0900 (Korean Standard Time), Field Sales,"Chicago, IL",Current Employee ,Great Potential for Reward and Growth,I have been working at Zscaler full-time for more than a year,"Just celebrated 1-year anniversary. Great leadership and culture. Much less drama and cronyism than many previous start-up cultures. Very focused on results and building partnerships and annuities. Executive leadership is excellent across the board including sales leadership. Great diversity of talent and learning opportunities. Way above average hiring and people culture. From a sales contributor perspective, comp plans remain very competitive despite market success and IPO success. Accountability is a key metric across sales and every other business unit.","Business transformation sales are never easy and are often complex and lengthy. Despite market and IPO success, Zscaler sales roles continue to require gritty determination to succeed. This is not a ""con"" but a caution.","5.0
★★★★★",Zscaler
Tue Jul 24 2018 07:55:42 GMT+0900 (Korean Standard Time), RSM,"Washington, DC",Current Employee ,Regional Sales Manager,I have been working at Zscaler full-time for more than a year,"Very exciting place to work. Great technology, and great people. The compensation plan is fantastic!! Love working for Zscaler!!!",It is a young company with some rough edges but nothing that would make it a negative,"5.0
★★★★★",Zscaler
Tue Jul 24 2018 12:38:44 GMT+0900 (Korean Standard Time),,,Current Employee ,"Best tech, born in the cloud, disruptive, just getting started...",I have been working at Zscaler full-time for more than a year,"Amazing technology that solves the challenges of securing organizations in todays cloud first and mobile worlds. Starting with CEO down leadership always encourages open communication and feedback to make the company better and stronger. The people are best in the industry, talented, driven and collaborative, we win as a team.","None at the moment, having fun","5.0
★★★★★",Zscaler
Tue Jul 24 2018 10:11:24 GMT+0900 (Korean Standard Time), Cloud Ops PM,"San Jose, CA",Current Employee ,Floating on Cloud Nine!,I have been working at Zscaler full-time for more than a year,"-Very open and diverse work environment -Very fast-paced (my preferred style) -Fast growing, but still feels like a small company/start-up vibe -Office amenities include: fully stocked kitchens, catered breakfast on Mondays and lunch on Thursdays, lots of in-office get togethers and off-sites, etc -CEO sits in cubicle near us and is very friendly/approachable. Feels very tight knit in office -All in all I'm surrounded by very creative, open, and intelligent people.",-Some people may not like the fast-paced environment depending on work-style preference.,"5.0
★★★★★",Zscaler
Wed Jul 18 2018 13:15:53 GMT+0900 (Korean Standard Time),,,Current Employee ,"Great company, products and people",I have been working at Zscaler full-time for more than a year,Fast paced environment with a team that has a customer and partner centric view of the business. World class solutions for digital transformation that are top of mind for C-level Executives,"If you don't like a fast moving company, this isn't the place for you.","5.0
★★★★★",Zscaler
Tue Jul 24 2018 13:09:30 GMT+0900 (Korean Standard Time),,,Current Employee ,InfoSec - The Future is Here,I have been working at Zscaler full-time for less than a year,Company is the leader in Security as a Service. Built as a cloud service from inception - actual cloud platform and global footprint - not VM's sitting in AWS Amazing technology - virtually all organic Solid technology partnerships with key companies,"Still work to do on the administrative side (travel, expense reports) - still operating like a small, private company Still work to do on improving corp benefits (401k matching, etc)","4.0
★★★★★",Zscaler
Thu Jul 12 2018 08:19:10 GMT+0900 (Korean Standard Time), Senior Recruiter,"Austin, TX",Current Employee ,Senior Recruiter,I have been working at Zscaler full-time for more than a year,"High Growth Company that is a leader in the Cloud Security space. Exciting technology, smart, driven people that strive to be the best day in and day out.",With every company that is growing at the pace we are there are always growing pains...Be prepared to be challenged and have the ability to adapt and change quickly and you will succeed here.,"5.0
★★★★★",Zscaler
Thu Jul 12 2018 09:05:47 GMT+0900 (Korean Standard Time),,,Current Employee ,Fantastic team with brilliant minds!!,I have been working at Zscaler full-time for more than 3 years,A team that really collaborates with the customer top of mind! Charging hard to execute a great solution!,Hypergrowth has challenges and rewards.,"5.0
★★★★★",Zscaler
Thu Jul 12 2018 11:01:55 GMT+0900 (Korean Standard Time), Sales Engineer,,Current Employee ,Sales Engineer,I have been working at Zscaler full-time for more than a year,"Great Culture, Fast paced. Fantastic product set. Good benefits","No 401k Match, Travel logistics a little conveluted","5.0
★★★★★",Zscaler
Mon Jul 09 2018 05:59:24 GMT+0900 (Korean Standard Time),,,Current Employee ,Regional Sales Manager,I have been working at Zscaler full-time for more than a year,"Great solution, sales team well funded, solid support from all departments, & lucrative ESPP offering",no 401K match. As remote employee it is more challenging to develop relationships internally (but not different from other organizations),"5.0
★★★★★",Zscaler
Wed Jul 18 2018 11:34:13 GMT+0900 (Korean Standard Time), Senior Software Engineer,"San Jose, CA",Current Employee ,First 3 weeks review as Software Development Engineer - Will update after few more months,I have been working at Zscaler full-time for less than a year,"* Good company culture - More of a startup culture *All the engineers seems to be focused on their jobs *Friendly colleagues *Their cloud security as Service, is designed in an intelligent way. There is a good market in this area.",*A new employee will find it difficult to get the resource he needs as the training documentation/videos is not that great.,"4.0
★★★★★",Zscaler
Mon Jul 02 2018 16:03:52 GMT+0900 (Korean Standard Time), Engineering Lead,"San Jose, CA",Current Employee ,great company to make a career,I have been working at Zscaler full-time for more than 5 years,"+ top leadership + humble and humane CEO + Frugal, but if you are good you get paid well. If you are average then you wont be paid great + Long term engineers and product managers (founding team, core engineers, couple of Product management leaders who are here 5+ years) are very smart people. + Customers love it, hard to find an unhappy customer + Lawsuits are just desperate attempts by competitors who simply can not outclass Zscaler's technology",- Politics (some teams) and within leadership (Execs with egos). - Recent engineering and product leadership hiring is mediocre in last 2-3 years. This is biggest con in my opinion. - Expected churn in September,"5.0
★★★★★",Zscaler
Mon Jun 25 2018 15:13:52 GMT+0900 (Korean Standard Time),,,Former Employee ,Sr. Sales Engineer,I worked at Zscaler full-time,"Excellent team, amazing solution, great benefits, and fantastic working environment!",Typical growing pains for a pre-IPO (at the time) company. Executive management needed to let go and focus on the direction of the company and not be involved in day-to-day field level decisions. This has likely improved in the last year and especially since the IPO.,"5.0
★★★★★",Zscaler
Fri Jun 15 2018 22:13:47 GMT+0900 (Korean Standard Time),,,Current Employee ,Great team to be on,I have been working at Zscaler full-time,"Superb combination of exceptional team, product, and market. High integrity environment, and strong sense of community and giving back. Fun work hard, play hard culture.","Frugality can be a bit much. Great for shareholder value, a bit of drag for employees, especially if your role calls for extensive travel.","5.0
★★★★★",Zscaler
Mon Jun 18 2018 05:39:15 GMT+0900 (Korean Standard Time),,,Current Employee ,I feel like an owner in the company!,I have been working at Zscaler full-time for more than 3 years,"Fantastic company with creative leadership that is driven, innovative, and willing to change directions when needed. This company is still run like a healthy start-up where maintaining and engaging culture is something the company strives to achieve. World class technology coupled with a leadership team that is focused on the long-term and achievements. One of the only places I have been that encourages you to hire above your own abilities. Work hard, play hard, and keep things in perspective - culture.","This company runs lean and operationally efficient. You need to be willing to wear a lot of hats and do more than you might expect. If you are unable to deal with ambiguity and rely too heavily on large amounts of support resources, this is not the place for you.","5.0
★★★★★",Zscaler
Wed Jun 13 2018 09:41:31 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,Best Company I've Worked For,I have been working at Zscaler full-time for more than a year,Amazing technology Incredibly smart people Strong trust in the exec team Inclusive workplace Employee Stock Purchase Program Freedom to pursue career goals,"No 401k match Skimpy PTO policy Hard for some departments to take ""real"" vacations and disconnect","5.0
★★★★★",Zscaler
Mon Jun 11 2018 14:38:35 GMT+0900 (Korean Standard Time), Channel Manager,"Chicago, IL",Current Employee ,Great place to work,I have been working at Zscaler full-time for more than 3 years,Challenging and fast paced work environment. Being on the bleeding edge of a major shift in Cloud Security transformation.,It's not for everyone. You will be challenged here and it takes an entrepreneurial spirit and work ethic to truly thrive.,"5.0
★★★★★",Zscaler
Tue Jun 19 2018 07:50:45 GMT+0900 (Korean Standard Time), Sales Engineering Manager,"Austin, TX",Current Employee ,Challenging but ultimately very rewarding!,I have been working at Zscaler full-time for more than 5 years,"Great, ever evolving, technology along with the best sales engineering team I have ever worked with.","Not a ""con"" as far as I'm concerned, but might be for some. This is NOT a work 40 hours a week and go about your own business job. If that is what you are looking for, look elsewhere. You have flexibility in how you go about getting your job done, but ultimately the work needs to get done.","4.0
★★★★★",Zscaler
Sat May 19 2018 10:28:35 GMT+0900 (Korean Standard Time), Vice President,"San Jose, CA",Current Employee ,A Company Built on Values,I have been working at Zscaler full-time for more than 3 years,"Core values that are foundation for Zscaler which make it a strong business include, Customer first attitude, Cutting edge technology and Value for available resources. These factors ensured that it transformed from a small private company to a NASDAQ listed public company.",Can't think of any !!,"4.0
★★★★★",Zscaler
Thu May 03 2018 06:10:12 GMT+0900 (Korean Standard Time), Sales,"Chicago, IL",Current Employee ,"Great tech, great leadership",I have been working at Zscaler full-time for more than a year,Opportunity to succeed if you work hard. Customers grasp value proposition easily. Financial selling coupled with great tech should be a business savvy sales rep's dream.,"Finance can enact a windfall clause if you hit a grand-slam, controlling income. Most reps make their OTE through bonuses and spiffs but fall short of feeling good due to not making their large quotas.","5.0
★★★★★",Zscaler
Thu May 03 2018 06:38:51 GMT+0900 (Korean Standard Time), Pre,,Current Employee ,Cloud is the way of the future,I have been working at Zscaler full-time for more than a year,"Executive leadership is always willing to help. Marketing team in phenomenal. IPO in March 2018, helps build credibility. Zscaler has taken a very complicated set of point solutions in a typical security service chain and simplified it. Peers are amazing and always willing to help. Manager and directors are the best in the business. Channel team is strong.",Some people would gripe about middle management but honestly they are awesome. The only con regarding middle management is that they are spread a little too thin. Personally love my boss but I sometimes worry he is working too hard. Hopefully they will invest in additional SEM head count in 2018.,"5.0
★★★★★",Zscaler
Fri Apr 20 2018 13:01:42 GMT+0900 (Korean Standard Time), Leadership,"San Jose, CA",Current Employee ,Shared goals and vision - and a product customers love,I have been working at Zscaler full-time for more than a year,"Diverse backgrounds from both big and small companies, personal beliefs, etc. But the team is aligned around shared culture and vision. When you go to ask a cross functional team for help they don't say NO but rather, ""Sure! I was thinking. about the same thing and why not XYZ"". The solution is differentiated and has the potential to be the cloud version of what a Network should be (not just security). Really smart people.",There is a lot of work to do as a part of the growth. We also measure ourselves and look to continually improve. Hard to hide if you are not contributing to customer and zscaler success.,"5.0
★★★★★",Zscaler
Thu May 03 2018 07:00:09 GMT+0900 (Korean Standard Time), RSM,"San Jose, CA",Current Employee ,RSM,I have been working at Zscaler full-time for less than a year,The people here are driven and talented,There are often changes in eadership,"4.0
★★★★★",Zscaler
Mon Mar 26 2018 16:30:13 GMT+0900 (Korean Standard Time), Salesforce Operations Lead Analyst,"San Jose, CA",Current Employee ,Just love working at this place. Its pure energy and hard work.,I have been working at Zscaler full-time for more than 3 years,People around are you are full of energy. The team I work with is the best. Great learning curve Great leadership Transparency Flexible great office space,Lots of work Lots of responsibility Keeps you super busy Time will fly,"5.0
★★★★★",Zscaler
Thu Mar 22 2018 16:07:44 GMT+0900 (Korean Standard Time)," Director, Product Management","San Jose, CA",Current Employee ,Breathe excitement into enterprise security,I have been working at Zscaler full-time for less than a year,"Working with a team of passionate, professionals that understand what it takes to create happy customers. Transformational technology that fundamentally changes the way companies look at their network and security architectures. Culture that values openness and honesty and a drive to do right by our customers.",Our collaboration tools are about a decade behind. Has anyone heard of Slack?,"5.0
★★★★★",Zscaler
Mon Mar 12 2018 14:26:39 GMT+0900 (Korean Standard Time), TAM,"Remote, OR",Current Employee ,TAM,I have been working at Zscaler full-time for less than a year,-A fast pace working environment with friendly coworkers. -Flexible working hours and adequate work-life balance - Good pay -Amzaing technology that actually works very well,None at the moment that I can mention,"5.0
★★★★★",Zscaler
Tue Mar 06 2018 09:59:54 GMT+0900 (Korean Standard Time),,,Current Employee ,Sales,I have been working at Zscaler full-time for less than a year,Great Technology and Culture! Customers love the products.,"No cons so far, it has been a great ride.","5.0
★★★★★",Zscaler
Tue Mar 20 2018 19:28:18 GMT+0900 (Korean Standard Time), Sales Engineer,,Current Employee ,Great company with awesome technology. Truly a differentiator against other products.,I have been working at Zscaler full-time for less than a year,The caliber and willingness of the SEs to help out. The company going IPO Awesome ESPP Very good on boarding program. One of the best I've ever seen in my career. This company has the potential to be even greater as long as they keep hitting on all cylinders.,A bit too much macro management A lot of prospects just don't get it. Expenses are scrutinized to the penny. Could bed a bit more lax,"4.0
★★★★★",Zscaler
Mon Feb 19 2018 10:30:56 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,Great company with unique technology,I have been working at Zscaler full-time for more than a year,Driven and passionate employees. Good culture and open communications No politics!,None I can think of,"5.0
★★★★★",Zscaler
Mon Feb 19 2018 10:31:34 GMT+0900 (Korean Standard Time), Software Engineer,,Current Employee ,"Great company, Great work",I have been working at Zscaler full-time,The technology here is very strong and I feel that I can always learn something new from my colleagues. People are very friendly and always willing to help.,"Growing pains, large learning curve","5.0
★★★★★",Zscaler
Wed Feb 28 2018 12:21:13 GMT+0900 (Korean Standard Time),,,Current Employee ,"Sr,Sales Engineer",I have been working at Zscaler full-time for less than a year,Zscaler culture is really good,should more conversation for each people,"4.0
★★★★★",Zscaler
Mon Feb 05 2018 12:43:44 GMT+0900 (Korean Standard Time),,"Portland, OR",Current Employee ,I like my work. I like the technology. I like my manager. It's good here.,I have been working at Zscaler full-time for more than a year,Disruptive technologies whose time has come. Good processes and support structures. We're learning from mistakes of the past and we're meeting our goals.,None. I reject calls from recruiters.,"5.0
★★★★★",Zscaler
Thu Feb 22 2018 15:41:02 GMT+0900 (Korean Standard Time), G&A,"San Jose, CA",Current Employee ,"Good People, Great Technology",I have been working at Zscaler full-time for more than 3 years,"strong leadership, strong and unique technology, very little politics, open culture with very little egos","most come from growth challenges - not enough people, can't hire fast enough. benefits are ""ok"" but not great.","4.0
★★★★★",Zscaler
Thu Feb 22 2018 20:22:10 GMT+0900 (Korean Standard Time),,, ,Overall Good Company,I have been working at Zscaler,Lots of growth potential being in the enterprise security market,Inability to mature from a startup to a public company,"4.0
★★★★★",Zscaler
Mon Feb 05 2018 12:28:00 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,"Great Company, Product, People and Culture",I have been working at Zscaler full-time for more than 3 years,"Great team of people to work within a positive, hardworking yet fun environment. Everyone seems genuinely engaged, excited about what we are doing, and willing / wanting to help everyone succeed and thrive.",No cons. Medical coverage can be better.,"5.0
★★★★★",Zscaler
Mon Feb 05 2018 12:40:58 GMT+0900 (Korean Standard Time),,,Current Employee ,All around great place to work at,I have been working at Zscaler full-time for more than a year,"-Collaborative environment: Not afraid to go up to most people and ask about deadlines -Great products: We get great customer feedback that allow us to make our products and documentation better -Great people: Majority of the people here are nice, helpful, and have a sense of humor -Free snacks, free Monday breakfast, free Thursday lunch, employee anniversary celebrations, team off-sites -Constant improvement",The cons are mostly towards certain people that can be hard to reach when it comes to finishing tasks,"5.0
★★★★★",Zscaler
Mon Feb 05 2018 14:03:10 GMT+0900 (Korean Standard Time), Security Engineer,"San Jose, CA",Current Employee ,Good and Challenging,I have been working at Zscaler full-time for more than a year,No end to the learning. Ongoing enablement translates into constant enhancements and features to an already impressive technology suite.,"Stingy with vacation time, expensive health care plan.","5.0
★★★★★",Zscaler
Sun Jan 28 2018 09:37:32 GMT+0900 (Korean Standard Time),,,Current Employee ,The Right Architecture at the Right Time,I have been working at Zscaler full-time for more than a year,"Zscaler has designed their service from the ground up using a multi-tenant cloud architecture, enabling the service to cost effectively scale higher and add new functionality faster than others who just added appliances into data centers and called it a cloud service. This architecture has enabled Zscaler to capture more of the market as companies shift their apps to the cloud and want to move their security services between wherever the users are and the resources they are trying to access. Management believes deeply in the mission and is focused and driven with a high bar for entry and high expectations after you join. For me, this is a positive. The company has been growing very fast in the couple years I have been here, which is both a positive and a strain.",Growing so fast makes it hard to recruit and train new people while continuing to get the job done. Some people haven't progressed beyond the way things worked when Zscaler was a startup. Zscaler is not the place for people who want to coast. The pace is intense and the expectations are high across nearly all job functions.,"5.0
★★★★★",Zscaler
Tue Jan 16 2018 17:43:35 GMT+0900 (Korean Standard Time), Regional Sales Manager,"Indianapolis, IN",Current Employee ,"Great people, Great Product, Great Work/Life Balance",I have been working at Zscaler full-time for more than a year,"Excellent product, management and culture.",Better benefits are always desirable.,"5.0
★★★★★",Zscaler
Wed Jan 10 2018 12:13:26 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,"After 3 months, I can confirm that I made the right decision to join Zscaler",I have been working at Zscaler full-time for more than a year,"I've been with Zscaler for just over 3 months. In that time, I feel I have been given all the resources, trust, and autonomy/collaboration I need from my team and leadership to make an impact. People here work hard, care about one another, and have fun with one another - I’ve seen a few of office pranks in just 3 months! Our regular Monday breakfasts and Thursday lunches, and our various planned and impromptu activities (ice cream social, churros & hot chocolate, bbqs, cultural celebrations, etc.) provide an opportunity for us to get to know our fellow employees and encourage cross team communication and collaboration. Jay, our CEO, is very transparent, humble, and accessible – not at all an “ivory tower” type CEO. It’s great to work at a growing tech company in a top technology market and not have to commute to San Francisco.","Growing pains – running out of space in the San Jose HQ office and will be moving teams over the next several months to a new building a few miles away, so interactions, while we are in two buildings, will be challenging. It was a challenge to get used to using the G-suite of office products vs Microsoft (both are available, but G-suite is used more frequently to collaborate).","5.0
★★★★★",Zscaler
Thu Dec 21 2017 08:30:59 GMT+0900 (Korean Standard Time),,,Former Employee ,Solid technology and market,I worked at Zscaler full-time,"Fantastic technology, excellent benefits, great people","unrealistic sales goals, over segmentation of territories, long sales cycles, micromanagement of the sales process","3.0
★★★★★",Zscaler
Sun Dec 17 2017 21:27:59 GMT+0900 (Korean Standard Time),,,Former Employee ,Great place to work,I worked at Zscaler full-time,"Get opportunities to excel in your field, and to work in other areas as well.",Nothing specific that I know of.,"4.0
★★★★★",Zscaler
Wed Nov 29 2017 15:35:02 GMT+0900 (Korean Standard Time),,,Current Employee ,Character Building Experience,I have been working at Zscaler full-time,"Working at zscaler, like any other org has its pros and cons. - Great technology - Smart people to work with - Plenty of things to do","- Gender Diversity, especially in the leadership is lacking - A lot of politics and bureaucracy amidst the upper management that causes a lot of confusion among individual contributors - High churn rate in the orgs - The pay could be higher - Employees are not empowered to be successful - There are some people who work 18 hours a day, and others hardly 2/3. This is overlooked by managers and they are fine as long as the work is done. Very unfair. - No proper goals/ mbos for employees. having those would help - More internal politics and less work seems to be the mantra amongst the management","2.0
★★★★★",Zscaler
Fri Dec 08 2017 15:31:11 GMT+0900 (Korean Standard Time),,,Former Employee ,Not for everyone..,I worked at Zscaler full-time,"Best product in the market, very good office location, many team and company events, lot of zscaler branded t-shirts, jackets etc.","Below market salary No bonuses Below average health insurance and benefits Too much team politics, old timers vs new timers Lot of negativity among various teams Poor product management, no experienced PM Buddy culture Some roles are created to fail. Engineering does not have HW resources to carry out expectations tant fight among middle management to show visibility to CEO. Most of the budget goes to marketing and sales. Some products are just carrot on stick.","1.0
★★★★★",Zscaler
Tue Oct 03 2017 12:15:11 GMT+0900 (Korean Standard Time),,,Current Employee ,Building something great,I have been working at Zscaler full-time for less than a year,"I've been a Zscaler for almost a year and couldn't be happier with the company culture and direction. The executives at Zscaler frequently mention transparency and encourage an open dialogue in our public forums, and it actually exists. The company has a mature view and perspective toward telecommuting and this is a major plus for the workers not located at/near a corporate site. Each week there is a company-wide email announcing another major customer win from the week prior. There is tremendous excitement within the employee population - we share the feeling that we're all part of building something great. The CEO leads the show here and is truly inspirational and works tirelessly.",I don't have any constructive criticism at this point.,"5.0
★★★★★",Zscaler
Tue Oct 31 2017 23:26:19 GMT+0900 (Korean Standard Time),,, ,Not from India? Don't bother applying,I have been working at Zscaler,"Good location, Hardly anything good to say.",Just an Indian club. No respect for EEO,"1.0
★★★★★",Zscaler
Tue Sep 19 2017 22:31:53 GMT+0900 (Korean Standard Time),,,Former Employee ,Working here is like being in an abusive relationship,I worked at Zscaler full-time,"Excellent technology, differentiated in the space, excellent UI and strong sales leadership.","The company lacks direction and either runs like rush hour traffic or a multi-car pile up - a pattern that seems to keep repeating itself every year. Leadership is extremely poor and the CEO cannot seem to get out of his own way to allow people to do their job, not to mention trust anyone to create success. Everything is slow to happen here and budget approvals are nearly impossible to get because everything comes down to penny pinching. Pay is low and Zscaler's intention is to low ball everyone as much as possible and deny raises when they are deserved. They also like to hire someone to do one job function or manage one territory then pile on more once they are hired. That person must ""prove themselves"" until the next evaluation period to secure the title or raise they deserved that previous year. They cannot keep good talent and have seen extremely high turnover. Working at this company is like being in an abusive relationship where you are gaslighted, slapped around and made to feel like you are not worthy. Many people stay here longer than they want to and cannot wait to leave, just counting the days until they vest.","2.0
★★★★★",Zscaler
Thu Aug 31 2017 12:38:40 GMT+0900 (Korean Standard Time), Senior Accountant,,Former Employee ,Awesome company,I worked at Zscaler full-time for more than a year,Management knew what the goal of the company is and works towards it. Employees are valued. It believes in work hard and play hard.,I can Not think of much  at this time. But I have heard people say that sometimes getting approval for expenses is difficult because of extreme cost conscious policy.,"5.0
★★★★★",Zscaler
Thu Jun 29 2017 06:07:37 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,Good company with good people,I have been working at Zscaler full-time for less than a year,Nice people. Innovative Technology. Strong hold on growing marketshare.,Company lacks trust and empowerment.,"2.0
★★★★★",Zscaler
Wed May 24 2017 11:58:59 GMT+0900 (Korean Standard Time), Regional Sales Manager,,Former Employee ,Opposite of 'World Class',I worked at Zscaler full-time for more than a year,"great technology, lots of good people across the organization, tons of potential to be great","management disconnected from what's happening on the front lines good 'ol boy culture, my way or the highway mentality, stuck in the minutia, can't get out of their own way to make even the simplest decision","2.0
★★★★★",Zscaler
Wed May 24 2017 07:16:09 GMT+0900 (Korean Standard Time),,,Former Employee ,Decent Tech but constant turnover is a tough,I worked at Zscaler full-time,The company has a bright light when it comes to a new way for webproxy and security.,Its a churn shop with the average employee only staying 2.1 years (linkedin). They make being in sales or sales engineering a very tough place with the lowest pay in the industry.,"2.0
★★★★★",Zscaler
Mon Jun 05 2017 14:33:55 GMT+0900 (Korean Standard Time),,,Former Employee ,Good place,I worked at Zscaler full-time,Strong product and market outlook is good,Need to pay more to employees,"4.0
★★★★★",Zscaler
Tue May 02 2017 18:23:56 GMT+0900 (Korean Standard Time),,,Current Employee ,Regional Sales Manager,I have been working at Zscaler full-time,Good technology when it works New leadership seems to have culture back on track,"Crowded market trying to compete with existing, appliance based security products that customers that may not love what they have, but are wary to move away from. The devil you know... Company claims a large number of customers but appears that a percentage of those are actually ex-customers having dropped the service, yet are still counted as customers in the marketing slides. Customers complain of complicated deployments, outtages too often. As a Cloud-only company the top priority should be stability and UX. Sales seems to be a dizzying revolving door, mostly from reps leaving vs being let go. Most companies are intrigued with the solution, but when it comes time to purchase, most find it too risky to move away from existing solution, or deem it a low priority project. Micro management, daily updates in Salesforce lead to too much time spent on CRM vs selling. On more than one occasion temporary change in a forecast has led to an immediate call from the manager, even when the change was temporary. Product bugs lead to prospects dropping POCs","2.0
★★★★★",Zscaler
Tue Apr 11 2017 14:53:16 GMT+0900 (Korean Standard Time),,,Former Employee ,Good Opportunity to get Cloud Security background.,I worked at Zscaler full-time,"- Pre-IPO with a strong potential to go IPO.
- In a strong marketplace - Data Security & Cloud.","- Allot of past HP staff. Old boys network in the sales and channel organization.
- Diluted stock.","3.0
★★★★★",Zscaler
Tue Apr 04 2017 14:30:36 GMT+0900 (Korean Standard Time), Sales Operations,"San Jose, CA",Current Employee ,Tremendous Opportunity to create high impact and learn,I have been working at Zscaler full-time for less than a year,"Endless opportunities to create high impact, learn and be a champion Passionate and friendly co-workers Open communication and no BS Great Mentorship from management",Average benefits. Nothing besides that.,"4.0
★★★★★",Zscaler
Mon Feb 20 2017 10:59:26 GMT+0900 (Korean Standard Time), Engineering,"San Jose, CA",Current Employee ,Amazing product!,I have been working at Zscaler full-time for less than a year,-Solid platform and product built for performance and scale -Inherent SaaS DNA in company due to day 1 Cloud focus -Smart engineering talent with amazing dedication -Friendly family like culture with work life balance -5000+ customers and growing! -Very engaged CEO and Exec team that is transparent with no politics,"None really, need to keep on innovating","5.0
★★★★★",Zscaler
Tue Jan 24 2017 16:57:23 GMT+0900 (Korean Standard Time),,,Former Employee ,Fun People,I worked at Zscaler full-time,Everyone there was very friendly.,I can not think of any.,"5.0
★★★★★",Zscaler
Mon Dec 12 2016 13:51:10 GMT+0900 (Korean Standard Time),,"San Jose, CA",Current Employee ,Vice President,I have been working at Zscaler full-time for more than a year,"Tremendous alignment top-down and across the company around vision, mission, goals and values! Management team, starting with the CEO, leads from the front and by example!","Business and company is growing and moving at a rapid pace....this is not for the feint of heart. Will be one of the toughest, yet most rewarding jobs you have had in your career. Does not settle in hiring process...come with your A game!","5.0
★★★★★",Zscaler
