date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Sat Dec 01 2018 08:45:39 GMT+0900 (Korean Standard Time),,,Current Employee ,Review,I have been working at AppDynamics full-time,I am not willing to describe,Company too big and too many meetings,"3.0
★★★★★",AppDynamics
Tue Nov 13 2018 10:48:32 GMT+0900 (Korean Standard Time), Senior Software Engineer,"San Francisco, CA",Current Employee ,Amazing place to work!,I have been working at AppDynamics full-time for less than a year,"The list is genuinely too long to spell out here, but some of my top pros include: -Friendly people -Management seems to really trust me -Interesting work",Nothing... seriously! But I have to enter at least 5 works...,"5.0
★★★★★",AppDynamics
Fri Nov 09 2018 10:26:41 GMT+0900 (Korean Standard Time), Program Manager,"San Francisco, CA",Current Employee ,Good Opportunity & Genuinely Good People,I have been working at AppDynamics full-time for more than 3 years,- Good people that are a joy to work with/for. - Real opportunity for advancement (I started with loads of people who are now managers or who changed orgs to try something new). - Good work/life balance.,"- nothing really comes to mind. Some people have poor experiences, but you'll always have that.","5.0
★★★★★",AppDynamics
Wed Oct 31 2018 11:25:18 GMT+0900 (Korean Standard Time)," Security Lead, Compliance and Internal Audit","San Francisco, CA",Current Employee ,Security Lead,I have been working at AppDynamics full-time for less than a year,"Small company atmosphere, yet part of a very big company",Merge with Cisco's resources is moving slowly,"5.0
★★★★★",AppDynamics
Tue Nov 06 2018 09:21:30 GMT+0900 (Korean Standard Time),,,Current Employee ,Priorities always shifting,I have been working at AppDynamics full-time for less than a year,- It appears as if the top leadership really does care about making AppD a great place to work - Fully stocked kitchen with a ton of free food,"- There is no strategy. There is talk about ""strategic initiatives"" but really all of the middle management ""leaders"" just chase the next shiny object which changes about every 3 weeks. This makes it hard to bring anything meaningful to the finish line. - There are very few good leaders. The rest do not know how to lead a team. AppD has been offering leadership courses. The courses are evidently are not helping. - Your job will surely change within weeks of being hired. And then change again every few months. - This is not a collaborative place to work. Very competitive - even within teams.","2.0
★★★★★",AppDynamics
Wed Oct 17 2018 16:51:37 GMT+0900 (Korean Standard Time), Software Engineer,"San Francisco, CA",Current Employee ,Great place to grow,I have been working at AppDynamics full-time for more than 3 years,"Learned a lot while working here. Good people, including managers that I worked with. Work for the nr.1 APM company in the world as per Gartner report with largest companies of the world. WFH any day. 20 days of vacation to start with.","Too many restructuring events in the last 1.5 years and more to come. I know the company is growing, but hope it is not happening at the same pace and scale all at once. Some of the managers have yesmen in their ranks, but we need more of those that not only execute, but drive things even further.","5.0
★★★★★",AppDynamics
Thu Oct 11 2018 15:32:46 GMT+0900 (Korean Standard Time), Territory Sales Manager,"Dallas, TX",Current Employee ,"Find Success, Never Look Again",I have been working at AppDynamics full-time for more than 3 years,"If you can be successful here for 2.5+ years, you'll be welcomed into a family of first class sales people. Your game will be challenged and elevated to sell this incredible product. Once this group has seen you sell, you'll never have to hunt for a job again.","This job is really tough. Even though the product is great, it's still a tough selling motion based on the nature of what it does and who it supports. Also, it can be a challenge to get from the inside into an outside role.","5.0
★★★★★",AppDynamics
Mon Oct 08 2018 10:37:15 GMT+0900 (Korean Standard Time),,,Current Employee ,Channel Account Manager,I have been working at AppDynamics full-time,Amazing team supporting an innovative technology.,No specific cons for me at this time.,"5.0
★★★★★",AppDynamics
Fri Oct 05 2018 08:19:04 GMT+0900 (Korean Standard Time),,,Current Employee ,"Monitoring, more forward thinking than you think!",I have been working at AppDynamics full-time,"After spending time at a few big firms and a few really small firms, landed at AppD. *Used to think monitoring was a bit dull, but a lot of innovation going on. *Pretty generous and out of the really big firms, Cisco has a good reputation amongst employees. *Doesn't feel like just a number. *Role I have, have a lot of creative freedom, more so than I would have thought. *Management is pretty transparent. *Really care about their people and Cisco benefits are pretty good IMO.","*Might be more just opinion from my side, coming from two small start ups, just getting used to the specialization that folks have and number of folks.","5.0
★★★★★",AppDynamics
Tue Oct 16 2018 15:26:19 GMT+0900 (Korean Standard Time),,,Current Employee ,Great place to work!,I have been working at AppDynamics part-time for less than a year,"Amazing people, really smart and motivated. Access to senior management. Open to opinions from everyone and anyone.","Not everyone sits in the same location, so get used to webex! Also there is still some figuring out to be done with the Cisco acquisition - but the team is definitely on the right path.","4.0
★★★★★",AppDynamics
Wed Oct 03 2018 10:54:59 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Sr. Programs Manager,I have been working at AppDynamics full-time for less than a year,Startup culture with passionate things to work on while enjoying big corporate benefits and work-life balance. Great commute options,No office cubes with noise around,"5.0
★★★★★",AppDynamics
Tue Oct 02 2018 15:59:11 GMT+0900 (Korean Standard Time),,,Current Employee ,A great place to work,I have been working at AppDynamics full-time,"I'm happy with my compensation, my work schedule, and the snacks",I haven't worked here long enough to have cons worth mentioning,"5.0
★★★★★",AppDynamics
Wed Sep 26 2018 14:22:12 GMT+0900 (Korean Standard Time), CSM,"Tampa, FL",Current Employee ,First 30 days,I have been working at AppDynamics full-time for less than a year,Everyone has been extremely helpful since I have joined. All I have engaged with have helped me become acclimated to AppD. Being part of a business unit in a much larger company still keeps it very personal.,At this point I really cant say any,"5.0
★★★★★",AppDynamics
Fri Sep 21 2018 12:41:28 GMT+0900 (Korean Standard Time), Strategic Sourcing,"San Francisco, CA",Current Employee ,Strategic Sourcing,I have been working at AppDynamics full-time for less than a year,Mature start-up environment atmosphere where you're constantly challenged to do better. I think there's a good culture of feedback and I feel heard. I feel motivated to bring ideas to the table and supported by my team. There is a lot of potential to expand my role and grow in my career. I love my boss!,"For me, it's the parking situation in the city and having to pay for parking when I haven't had to at former places of employment.","5.0
★★★★★",AppDynamics
Fri Oct 05 2018 14:36:16 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Great potential,I have been working at AppDynamics full-time for more than a year,"Still keeps its own, unique startup culture even after Cisco acquisition Filled with smart, passionate people Benefits from Cisco resources and perks",There are pockets of the company that need stronger leadership Facing growing pains as company continues to grow and scale,"4.0
★★★★★",AppDynamics
Tue Sep 18 2018 17:03:36 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Win with AppD,I have been working at AppDynamics full-time for less than a year,You get the best of both worlds... start up environment with the resources and scale of Cisco. Enthusiastic management team and a great vision.,Lots of meetings can sometimes impact productivity.,"5.0
★★★★★",AppDynamics
Thu Sep 13 2018 12:37:44 GMT+0900 (Korean Standard Time),,,Current Employee ,Tough to find a better opportunity,I have been working at AppDynamics full-time for more than a year,"Great product with a great sales team. Still experiencing rapid growth even though the scale of the business is significant. Large market opportunity to execute into, with the backing and resources of Cisco behind us. Opportunity for many integrations with Cisco products, creating a unique set of solutions for markets and customers. Opportunity to be a driving force in Cisco's transition to a software company.",Very little... stock price is tied to overall Cisco performance.,"5.0
★★★★★",AppDynamics
Mon Sep 24 2018 12:58:51 GMT+0900 (Korean Standard Time),,,Former Employee ,Company Prides itself on Glassdoor ratings rather than employees,I worked at AppDynamics full-time,"- Start up environment 
- Great food","- Mismanagement sometimes playing itself out as office politics
- The company rather than investing in it's employees would rather defer to finding a replacement because of it's once great name.","2.0
★★★★★",AppDynamics
Mon Sep 10 2018 13:30:21 GMT+0900 (Korean Standard Time),,,Current Employee ,Best of startup (AppDynamics) and enterprise (Cisco),I have been working at AppDynamics full-time for less than a year,"AppDynamics is a standalone business unit of Cisco. So you get the smaller teams and agility of a startup within AppD, but the employment benefits of the enterprise with Cisco ownership. Everyone was welcoming, and there is regular communications from the executives to all hands.",Can take a little time to get used to what you need VPN to access.,"5.0
★★★★★",AppDynamics
Tue Sep 11 2018 07:14:49 GMT+0900 (Korean Standard Time),,,Current Employee ,"Great people, fun place to work",I have been working at AppDynamics full-time for more than 3 years,Leadership cares about its employees and makes an effort to promote work-life harmony. There are many opportunities for advancement; management takes career development seriously and works with you to help you succeed.,There are no cons worth mentioning in this review.,"5.0
★★★★★",AppDynamics
Tue Sep 11 2018 16:43:35 GMT+0900 (Korean Standard Time),,, ,Recruiter,I worked at AppDynamics,One of the best experiences ever! Love the environment and the people,Hard to adapt to the fast paced environment but worth it,"5.0
★★★★★",AppDynamics
Fri Sep 07 2018 16:05:56 GMT+0900 (Korean Standard Time),,,Current Employee ,Great place to work,I have been working at AppDynamics full-time for more than a year,Many opportunities to make an impact on the business. Strong leadership team Growth business,Still developing maturity of processes,"5.0
★★★★★",AppDynamics
Mon Sep 10 2018 12:59:44 GMT+0900 (Korean Standard Time),,,Current Employee ,Principal Tech Recruiter,I have been working at AppDynamics full-time,Super bright people to work with Fun and collaborative environment Provides the tools to be successful,Nothing I can think of,"5.0
★★★★★",AppDynamics
Thu Sep 06 2018 14:33:47 GMT+0900 (Korean Standard Time),,,Current Employee ,Happy to Be Here,I have been working at AppDynamics full-time for more than a year,"- we have a great product and are in a great space, there is a need - relatively good about internal promotion - typical tech perks -- snacks and lunches, along with happy hours and other events around the office - great and intelligent people to work with and be around","- some pains with the Cisco acquisition, everything is a lot slower and not as fast-paced so we're losing some of that ""late stage startup"" vibe, and it takes forever to get anything done - some murkiness around communication with eStaff and upper management, we never know what changes are going to happen and why they happen, especially with people in upper management who exit - changes are happening too often - lots of attrition","5.0
★★★★★",AppDynamics
Thu Sep 06 2018 14:59:34 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Dynamic for sure!,I have been working at AppDynamics full-time for less than a year,There's nothing like having a great product in an exploding market... ...that is growing far faster than the competition.,Growing so fast that sometimes it's hard to keep track of people,"5.0
★★★★★",AppDynamics
Thu Sep 06 2018 19:55:45 GMT+0900 (Korean Standard Time), Senior Director Operations,"San Francisco, CA",Current Employee ,Great Experience,I have been working at AppDynamics full-time for less than a year,"Joined the company last month. on-boarding was easy and fun. The company continues to grow and the team is made up of brilliant colleagues. As a leader in the industry, the AppD culture of innovation combined with Cisco reach makes this an exciting time to be a part of a transformative company that believes we can be better together. Great location, enjoying the easy access to entertainment, transportation and great food.",Nothing to report at this time.,"5.0
★★★★★",AppDynamics
Tue Sep 04 2018 22:06:36 GMT+0900 (Korean Standard Time),,,Current Employee ,Sr. Director,I have been working at AppDynamics full-time,"Fast growing business, one of the best senior leadership teams I have seen, get to work with really smart talented people., being part of Cisco also gives us amazing scale that allows us to grow and take risks that we would not have otherwise been able to take as a business.","standard hypergrowth pains, we are hiring lots of people in lots of places, they don't always know what they are doing. we also suffer from small company mindsets of everyone needs to be in every meeting.","5.0
★★★★★",AppDynamics
Tue Sep 04 2018 22:38:00 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Amazing Impact,I have been working at AppDynamics full-time for more than 3 years,It's amazing to see the impact we have on our customers. We elevate our users' careers and we help drive incredible change in how their companies do business. Everyone here is obsessed with making our customers successful. It's great to work at a company where my efforts can be directly traced to customer benefit.,"Business is growing incredibly quickly and we're always working hard to keep up with the pace. You have to be ready to jump in. It can be a lot of work, but it is also really rewarding.","5.0
★★★★★",AppDynamics
Wed Sep 05 2018 13:27:12 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Motivated to be here,I have been working at AppDynamics full-time for more than a year,- Smart & creative people - Inspiring and approachable leadership team - A culture that supports innovation - Huge focus on diversity and inclusion - Many career & growth opportunities - Lots of fun team & company activities,"The pace of work to match the growth of the company could be considered challenging, but I find it exciting to have the opportunity to help lead such change in the industry.","5.0
★★★★★",AppDynamics
Wed Sep 19 2018 12:59:34 GMT+0900 (Korean Standard Time),,, ,Territory Account Manager,I worked at AppDynamics,"Great perks, great people, great product.",Rapid growth means continuously needing to scale. Nothing major.,"4.0
★★★★★",AppDynamics
Tue Sep 04 2018 11:49:38 GMT+0900 (Korean Standard Time), Sales Representative,"Mason, OH",Current Employee ,Enterprise Role,I have been working at AppDynamics full-time for less than a year,Market leader and dynamic organization,"No downsides, phenomenal organization and proud to be a part of it","5.0
★★★★★",AppDynamics
Wed Sep 19 2018 22:24:37 GMT+0900 (Korean Standard Time), Senior Manager,"San Francisco, CA",Current Employee ,Business Applications and Tools Manager,I have been working at AppDynamics full-time for more than 3 years,-Very smart and dedicated people -Strong collaborative spirit in the systems and tools team -Free food and fun events -401k and ESPP -Interesting work and never a dull moment,-Budget constraints -Work life balance -Struggles with Cisco integration,"4.0
★★★★★",AppDynamics
Sat Sep 01 2018 09:31:43 GMT+0900 (Korean Standard Time),,"San Francisco, CA"," in San Francisco, CA",A Great Place for Passionate People,I have been working at AppDynamics for more than a year,"If you are smart, hard working, likes to be challenged, unafraid of making bold decisions, a multi-tasker, move fast, hungry to learn and grow and don't like to be bored, AppD is the place for you. We work hard and we know to play hard as well.","Similar to most tech companies, the hours can be long.","5.0
★★★★★",AppDynamics
Thu Aug 30 2018 22:19:12 GMT+0900 (Korean Standard Time),,,Current Employee ,"Great culture, and (lots of) great people.",I have been working at AppDynamics full-time for less than a year,Startup culture still remains. Have met many energetic and talented people who always try to do the right thing for the company. People are really supportive and friendly. Very flexible work-from-home and work-remotely policy.,"Technology stack might not be the latest and the greatest. Innovation is still there. However, it comes at a slower pace (as core product becomes mature).","5.0
★★★★★",AppDynamics
Thu Aug 30 2018 22:59:54 GMT+0900 (Korean Standard Time),,,Former Employee ,Great engineering culture,I worked at AppDynamics full-time for more than 3 years,* Market leading product * Sensible top leadership * Innovative and fast-delivery culture * Timely promotion of top performers,"* Startup pains in terms of lacking established engineering processes, tools and frameworks, but this provided opportunity to learn and is surely improving over time.","5.0
★★★★★",AppDynamics
Thu Aug 30 2018 20:08:32 GMT+0900 (Korean Standard Time), Regional Sales Manager,"San Francisco, CA",Current Employee ,"Learning, Growing, and Getting Better Every Day",I have been working at AppDynamics full-time for more than a year,"Very difficult job that encourages sales to be executed the way it should be with a framework guiding our day to day, week to week activities to ensure that business is being driven forward and time is spent effectively.","Without proper management there can be a tremendous amount of noise, it takes a particular skillset to ensure success and focus on what matters.","5.0
★★★★★",AppDynamics
Fri Aug 17 2018 09:30:20 GMT+0900 (Korean Standard Time), Sales Engineer,"Dallas, TX",Current Employee ,"Fantastic company, great outlook",I have been working at AppDynamics full-time for less than a year,"Incredibly high morale, excellent training and on-boarding process, and a LOT of room for growth and career progression. Incredibly competitive pay and benefits package.","Can be a little overwhelming at first, but there's a lot of great information to soak in and there's a well planned out ramp up period for SE's to be able to learn it all.","5.0
★★★★★",AppDynamics
Mon Aug 27 2018 10:43:44 GMT+0900 (Korean Standard Time), Senior Sales Representative,"Wakefield, RI",Current Employee ,"Great to learn, grow, and earn",I have been working at AppDynamics full-time for less than a year,"Process oriented, sales focused, high achieving, collaborative, hard working","No big ones yet, will definitely have to work very hard","5.0
★★★★★",AppDynamics
Wed Sep 12 2018 17:45:09 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Doesn't Value Operations Team; Only Values Sales,I have been working at AppDynamics full-time for more than 3 years,Some of the greatest people I've worked with.,Execs don't value the operations staff.,"3.0
★★★★★",AppDynamics
Tue Aug 14 2018 08:07:35 GMT+0900 (Korean Standard Time),,"Dallas, TX",Current Employee ,"Great Culture, Great Opportunities",I have been working at AppDynamics full-time for more than a year,"Culture is absolutely one of the best reason to work here. Hard work is rewarded, and internal promotions happen very frequently. AppDynamics values fun and the unique energy everyone brings to the office. The perks are also amazing, the office favorite is the weekly massages! Catered lunch and a kitchen fully stocked with snacks and drinks help keep you fueled up during the day. Recently started an AppD bookclub to work on personal and professional development, it shows that AppD cares about you as a person and not just a company asset. Overall great company and atmosphere to work in with a great career path and the opportunity for quick promotions.",Sometimes information takes a while to trickle down and that can lead to some confusion.,"5.0
★★★★★",AppDynamics
Mon Aug 20 2018 14:49:34 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Always striving to be better,I have been working at AppDynamics full-time for more than a year,Teams that want to do the right thing. Culture that cares about it's employees. Perks that make the growing pains worth it!,"As AppD merges with Cisco, there are obvious growing pains. But it is more of a productive challenge than a setback.","5.0
★★★★★",AppDynamics
Mon Aug 13 2018 17:06:00 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,AppDynamics: A place where passionate people can grow,I have been working at AppDynamics full-time for more than 3 years,AppDynamics presents loads of challenge and growth opportunities for people with a passion for technology and who love learning. The environment is fast-paced and there is lots of support for those who seek it. The product is extremely impactful for our customers and there is plenty of opportunity to engage directly with customers to see that impact first-hand. Working in such a customer-oriented company has been extremely rewarding.,"If you're not a self-starter or willing to do the independent work needed to set yourself up for success sometimes the pace of the business can be overwhelming. Despite the opportunity to make high impact contributions, there are fewer quick-cycle promotion opportunities available than there used to be (say, 2-3 years ago). So be willing to invest in AppDynamics - the ROI may take a bit longer to see than it used to, but the pay off in terms of career experience is generally worth it.","5.0
★★★★★",AppDynamics
Wed Aug 22 2018 09:25:22 GMT+0900 (Korean Standard Time),,,Current Employee ,Recruiter,I have been working at AppDynamics full-time,"Great career growth. Startup culture, where you're able to make an impact with great mentorship. Incredibly down to earth and you'll be working with talented people. The perks and employee programs are hard to beat as well!","As a high-growth company, we move quickly here and sometimes in ambiguity without structure. There has been some challenges with the Cisco Acquisition, but we are only moving up from here!","5.0
★★★★★",AppDynamics
Tue Aug 14 2018 13:50:08 GMT+0900 (Korean Standard Time), Business Development Representative,"Dallas, TX",Current Employee ,Business Development Representative,I have been working at AppDynamics full-time for less than a year,"Great encouraging and supportive leadership Promotional opportunities every quarter. (Career advancements) Family atmosphere, where everyone has a genuine interest in you as an individual and employee. Great benefits being aligned with Cisco (Insurance Day 1, 401k match, ESP) Work life balance. Catered breakfast, lunch and kitchen full of snacks/bevg. Weekly massage Sales atmosphere, but not micromanage. AppDynamics gives everyone REGARDLESS background the ability to grow — personally, professionally, and financially!","There is no Freshman 15, rather the AppD 15! :)","5.0
★★★★★",AppDynamics
Mon Aug 13 2018 09:44:07 GMT+0900 (Korean Standard Time), Senior Corporate Counsel,"San Francisco, CA",Current Employee ,AppDynamics -- Great company to work for!,I have been working at AppDynamics full-time for less than a year,"I get to work with very intelligent people who are building a highly complex SaaS product -- all while maintaining a strong team atmosphere. The work-life balance is great, the perks are great, and the Company is headed to the moon!","Because the Software is so complicated, the job can be fairly demanding from an intellectual / stress perspective.","5.0
★★★★★",AppDynamics
Wed Aug 15 2018 14:39:23 GMT+0900 (Korean Standard Time), Human Resources,"San Francisco, CA",Current Employee ,Start Up Feel with Large Company backing,I have been working at AppDynamics full-time for less than a year,"Fun work environment full of passionate people. opportunity to do meaningful work, flexible work environment.","Commute for me, but they provide a shuttle from east Bay and South Bay to the city, so it is not too bad.","5.0
★★★★★",AppDynamics
Tue Aug 14 2018 11:33:49 GMT+0900 (Korean Standard Time), Business Analysis Manager,"San Francisco, CA",Current Employee ,Business Analysis Manager,I have been working at AppDynamics full-time for less than a year,"My on boarding was smooth, recruiter was super nice and communicative. Best part at this stage for me in this company are Shuttle service and flexible remote work options. 1. Transparent and open culture, you can see it in corporate mails and meetings. 2. Colleagues are helpful and supportive. 3. Snacks, catered breakfast and lunch once a week and other health initiatives. 4. 401K 5. PTO policy 6. Stock options. 7. You will be left alone to complete your work in peace, no one tries to boss around or play politics. 8. Its too early for me to experience other factors.","Too early to write anything -ve, I haven't come across any situation that couldn't be resolved thru active participation. People in this company are willing to listen and that helps.","5.0
★★★★★",AppDynamics
Mon Aug 13 2018 12:39:06 GMT+0900 (Korean Standard Time), Senior Recruiter,"San Francisco, CA",Current Employee ,Senior Recruiter,I have been working at AppDynamics full-time for more than a year,"The company culture emphasizes respect, low-ego, collaboration, and strongly promotes individual career progression. The company is very focused on what we still want to accomplish as opposed to gloating about what we have accomplished to date. From a recruiter perspective, all of my hiring managers view me as a business partner and don't act as though their time is more valuable than mine.","Like any high-growth company, there is an element of organized chaos. Anyone joining will need to be comfortable operating with some ambiguity and comfortable with change, but all in the hopes of maximizing our unique market opportunity.","5.0
★★★★★",AppDynamics
Mon Aug 13 2018 12:53:24 GMT+0900 (Korean Standard Time), Content Strategist,"San Francisco, CA",Current Employee ,AppD is moving quickly and taking feedback!,I have been working at AppDynamics full-time for less than a year,Tons of talented people making data driven decisions for clarity and speed of execution!,Acquisition occasionally provides for unusually complex solutions,"5.0
★★★★★",AppDynamics
Mon Aug 13 2018 13:57:34 GMT+0900 (Korean Standard Time), Executive Assistant,"San Francisco, CA",Current Employee ,It's a good place to work,I have been working at AppDynamics part-time for more than a year,"There's a lot of energy, we are growing a ton. The people I directly work with are sincerely nice people. Lots of flexibility. So. Many. Perks. In-office massages every week!","It's been a little wonky since Cisco bought us, but we're still pretty independent.","5.0
★★★★★",AppDynamics
Thu Aug 09 2018 07:38:35 GMT+0900 (Korean Standard Time),,"Dallas, TX",Current Employee ,Order Operations Analyst,I have been working at AppDynamics full-time for less than a year,"The team is wonderful! Everyone is very welcoming and wants you to succeed, they're always willing to help and make sure you've got all the things you need to be successful. The onboarding process is the best I've ever experienced. Very organized and detailed. The snack room, weekly catered lunches and breakfast, and weekly massages are also great perks!",No cons at all.,"5.0
★★★★★",AppDynamics
Thu Aug 09 2018 11:55:10 GMT+0900 (Korean Standard Time), Empolyee Experience Partner,"Dallas, TX",Current Employee ,Awesome growing company!,I have been working at AppDynamics full-time for more than a year,"-Cisco acquisition benefited AppD with lots of resources and great benefits -Perks are the best- free breakfast Mondays and lunch Tuesday and Thursdays are great, weekly massages on the house -The culture is fun and supportive. The office is lively and its fun to be at work -Products are cutting edge and the company is growing quickly allowing for promotional opportunities and tons of great experience","-There are some typically growing pains, but the company is aware and always thinking about how to support employees through different changes","5.0
★★★★★",AppDynamics
Fri Aug 10 2018 13:40:41 GMT+0900 (Korean Standard Time), Director,"San Francisco, CA",Current Employee ,Awesome people!,I have been working at AppDynamics full-time for less than a year,The people - hands down.,Please - for the love of god - can we have an ice machine. Other than that - no complaints :),"5.0
★★★★★",AppDynamics
Fri Aug 10 2018 13:55:32 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Challenging and rewarding place to work...,I have been working at AppDynamics full-time for more than 3 years,Everyday brings new challenges which keeps you on your toes Focused on customer centricity...You feel the impact your work has on the customer's success Great work is rewarded accordingly,Cisco integration challenges...Maintaining independence is key,"5.0
★★★★★",AppDynamics
Fri Aug 10 2018 17:24:50 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Love it,I have been working at AppDynamics full-time for more than a year,AppD is amazing!!! Everybody is very invested in their work and are given lots of resources to grow and progress. The environment at Appdynamics makes you want to bring your best daily. Very supportive culture.  Supportive and visible engaged leadership Ability to work cross functionally and collaborate across different areas of the business Career progression / opportunity to move teams Big company benefits with small company feel and culture,need more meeting rooms as quickly outgrowing space,"5.0
★★★★★",AppDynamics
Mon Aug 27 2018 14:43:17 GMT+0900 (Korean Standard Time),,,Former Employee ,Could have been great,I worked at AppDynamics full-time for more than a year,"nice people, some good leadership...","They tried to fix the product, by putting unqualified persons in those leadership positions, that just made things worse. A few people run the whole company. Leadership made some bad decisions by bowing down to some sales people, and sales leadership. AppD has become a company of a sales org with a software problem.","2.0
★★★★★",AppDynamics
Thu Aug 09 2018 02:12:36 GMT+0900 (Korean Standard Time), User Experience,"San Francisco, CA",Current Employee ,"Great people, product, culture, and career growth opportunities",I have been working at AppDynamics full-time for more than a year,"Great people, and positive atmosphere. Great product and the team willing to disrupt ourselves continuously. Diversity and inclusion, Women@'AppD program, a lot of learning & career growth opportunities. A number of opportunities to step up to make positive changes on my work, team, and communities. A few family-friendly benefits thanks to Cisco.","We are undergoing a few exciting changes, which is expected as a part of the company growth. I like the nature of dynamic atmosphere, and am cautiously optimistic about it.","5.0
★★★★★",AppDynamics
Thu Aug 09 2018 10:20:58 GMT+0900 (Korean Standard Time), Sales,"Dallas, TX",Current Employee ,Changed my career,I have been working at AppDynamics full-time for more than 5 years,"AppDynamics is place that has truly changed the career of myself and those around me. If you come in with an appreciative and humble mindset, listen to the coaching from the leadership team, and are prepared to put in the hard-work necessary, then you WILL be successful. Very companies can truly offer that as a promise, and AppD has proven that time and time again. Other pro's include: - amazing people + culture - regular promotion opportunities - tangible ""lift"" from the Cisco acquisition","Two ""con's"" in my mind: 1. experiencing such rapid success can foster a sense of pride and entitlement, and you have to be on-guard against those qualities. Remain humble and recognize the help that others are giving you. 2. It is a demanding / challenging environment. At times you have to prioritize work above extra curricular activities to continue the pace of success you want to achieve.","5.0
★★★★★",AppDynamics
Thu Aug 09 2018 12:56:22 GMT+0900 (Korean Standard Time),,,Current Employee ,My experience at AppD is incredible!,I have been working at AppDynamics full-time,"Working at this company has been such an incredible experience on every front. The biggest pro is definitely culture. This is a place where leaders at every level encourage you to reach out and ask for help or get involved in something you are interested in, even if its not a part of your direct role. In my role I wear many hats and am always learning something new from everyone here.",There is so much opportunity and it can be easy to get lost in the excitement of it all. Thankfully the employee communications team sends out a weekly newsletter to keep us informed.,"5.0
★★★★★",AppDynamics
Wed Aug 08 2018 05:24:10 GMT+0900 (Korean Standard Time), Sales Engineer,"Dallas, TX",Current Employee ,Amazing Company,I have been working at AppDynamics full-time for more than a year,"The culture is life changing, one of the most amazing cultures I have ever experienced. Stable company with startup like benefits, great teams, great collaboration.","Possible long term implications of Cisco acquisition, so far it has been great.","5.0
★★★★★",AppDynamics
Wed Aug 08 2018 16:09:19 GMT+0900 (Korean Standard Time), User Experience,"San Francisco, CA",Current Employee ,"Undergoing an active transition, which is both thrilling and challenging",I have been working at AppDynamics full-time for less than a year,"AppDynamics is a strong product that provides a lot of value to customers. The salesforce is mature and knows how to sell it. And the company is filled with passionate, friendly people who want to continue to make a difference. There is no shortage of interesting growing pains to figure out, so if you are looking to dig in, you can make a huge impact. And it sounds cliched, but there are loads of interesting, complex challenges that must be solved in our product, so if that excites you then this could be a great place to work.","Because the company is changing quickly, it can be confusing. The agenda is not always the same and can change in successive iterations. The quality of talent is above average but still a bit mixed and some people appear to be twiddling their thumbs for their shares to vest. The complex, technical nature of our product means that it will not be a good fit for everyone.","5.0
★★★★★",AppDynamics
Wed Aug 08 2018 16:44:16 GMT+0900 (Korean Standard Time),,"San Francisco, CA",Current Employee ,Best Company. Best People.,I have been working at AppDynamics full-time for less than a year,"This has been the best place I have ever worked at. My experience since day one has been unreal. The interview process was quick and painless. Sal did an amazing job keeping me in the loop throughout the whole process. From onboarding to now, I have been given such a warm welcome - all rockstars, everyone! It feels amazing to be working with such passionate and positive people. AppD really cares about creating a safe environment for open feedback and building personal connections to be able to work together better. I feel appreciated and valued by my team and really feel like I am making an impact! Plus, the perks are super great and the company culture is genuinely fun!",Can't keep up with all the fun and philanthropic activities :),"5.0
★★★★★",AppDynamics
Wed Aug 08 2018 16:55:39 GMT+0900 (Korean Standard Time), Senior Recruiter,"San Francisco, CA",Current Employee ,Great place for career development,I have been working at AppDynamics full-time for less than a year,"I learn and am challenged each day. Success is recognized and rewarded well. Simultaneously, there are constant opportunities to try new things, make mistakes, and fail, with the support of great leaders and a great company. The stage of the company's growth makes it an ideal place to come do good work, build relationships, and make a real impact on the success of the organization.","With fast, monumental growth, come growing pains.","5.0
★★★★★",AppDynamics
Tue Aug 07 2018 17:12:48 GMT+0900 (Korean Standard Time), Solutions Engineer,"Dallas, TX",Current Employee ,Solutions Engineer,I have been working at AppDynamics full-time for less than a year,-Career Growth -Fun culture -Hyper-growth company -Benefits are off the charts -Best product in the APM space,- I simply can't complain,"5.0
★★★★★",AppDynamics
Tue Aug 07 2018 17:33:12 GMT+0900 (Korean Standard Time),,,Current Employee ,An exciting challenge at every turn!,I have been working at AppDynamics full-time,Such great opportunities to grow in the company and to grow yourself! Love the atmosphere and those I work with!,"There are some liberal-based policies and practices, but that is to be expected from a San Francisco based company.","5.0
★★★★★",AppDynamics
