date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Thu Oct 11 2018 09:21:15 GMT+0900 (Korean Standard Time),,"College Station, TX","Repair Technician in College Station, TX",Repair tech,I worked at Reynolds and Reynolds for more than a year,"fun work environment, very understanding of time management, and allowed me to pick my own schedule","gets boring fast. also, depends on what department you work in.","4.0
★★★★★",Reynolds-and-Reynolds
Wed Oct 10 2018 13:13:54 GMT+0900 (Korean Standard Time),,, ,Great place to work,I worked at Reynolds and Reynolds,They link you up with other employees based on personality,A lot of traveling less time for personal life.,"5.0
★★★★★",Reynolds-and-Reynolds
Sun Nov 11 2018 13:07:57 GMT+0900 (Korean Standard Time), Account Manager,"Columbus, OH",Current Employee ,Sales,I have been working at Reynolds and Reynolds full-time for more than a year,"You have plenty of tools to train and learn with company products . Provides a company vehicle, cell phone, laptop and training.",Unable to retain good qualified employees the upper management has its head in the sand. When new ideals were given to management they acted if not worried we own the market and not worried. This was huge concern and reason I am going to work with more aggressive company. I reached out to several recently released employees who ALL had the some complaints about Reynolds is they felt company is headed in the wrong direction and wanted to leave Befit implosion and was left with out a job. The company is like dying dinosaur and Bob needs to step down and a more active/engaging leader to move the company back to the front. My conversations with franchise dealerships are all the same most would and looking to replace Reynolds system. NOT worth the cost. Bob needs to take his regular fishing trip to Alaska and just retire and not come back,"1.0
★★★★★",Reynolds-and-Reynolds
Mon Oct 15 2018 12:10:53 GMT+0900 (Korean Standard Time), Systems Software Developer,"Houston, TX",Former Employee ,"Decent benefits, under paid developers",I worked at Reynolds and Reynolds full-time for less than a year,"Benefits are okay, you could be unemployed instead",you have to live in college station or Houston,"3.0
★★★★★",Reynolds-and-Reynolds
Mon Oct 15 2018 09:26:51 GMT+0900 (Korean Standard Time),,"Dayton, OH",Former Employee ,Applications Developer,I worked at Reynolds and Reynolds full-time for more than a year,Great place to start career,"Pay is horrible because they farm developers from the two universities nearby.
Also, the place is horribly conservative.","2.0
★★★★★",Reynolds-and-Reynolds
Sun Oct 14 2018 20:02:42 GMT+0900 (Korean Standard Time),,,Former Employee ,"Money Driven, Not Customer Driven",I worked at Reynolds and Reynolds full-time for more than a year,The benefits are good. There is room to move up and ample education opportunities to better learn the industry.,The company does not seem to care much about their customers. The attitude of 'not my problem' is very common at all levels.,"3.0
★★★★★",Reynolds-and-Reynolds
Tue Sep 25 2018 11:23:22 GMT+0900 (Korean Standard Time),,,Former Employee ,Great for recent grads,I worked at Reynolds and Reynolds full-time,"Great entry level job, workplace is full of faces fresh out of college, good work/life balance, decent wages with tons of opportunities for raises and bonuses, dirt cheap health insurance (if you're healthy/ aren't going to use it), and excellent 6% matching on 401k.","Hard skills learned have very little relevance to other companies (the nature of working for a company which provides proprietary software) and management has very little interest teaching you/ letting you learn skills that would make you more attractive to other employers (no rewards for industry certifications, no tuition reimbursement programs). Good if your plan is to work here short term (under three years), good if your plan is to work here forever (until retirement), bad if your plan is to work here anywhere in between.","5.0
★★★★★",Reynolds-and-Reynolds
Mon Sep 17 2018 07:08:19 GMT+0900 (Korean Standard Time), Technical Writer,"Houston, TX",Former Employee ,"Solid company, median benefits",I worked at Reynolds and Reynolds full-time for more than a year,"Good, dependable company with caring management and reasonable work/life balance. Good place to start a career.",Very stingy with vacation time. Low starting salary.,"4.0
★★★★★",Reynolds-and-Reynolds
Wed Sep 19 2018 07:33:25 GMT+0900 (Korean Standard Time),,,Current Employee ,Documentation Specialist,I have been working at Reynolds and Reynolds full-time,It was an OK company to work for,Benefits really aren't much to write home about,"3.0
★★★★★",Reynolds-and-Reynolds
Mon Oct 01 2018 07:12:01 GMT+0900 (Korean Standard Time), Product Manager,"Dayton, OH",Current Employee ,Dayton's Most Notorious Starter Job,I have been working at Reynolds and Reynolds full-time for more than 3 years,Easy to get hired with little to no work experience. Very little expectation for performance. Numerous activities comparable to the after school offerings of the average highschool.,"Salaries set the bottom of the expected range for all positions. Extremely poor benefits. Openly hostile to any professional development. Culture is profoundly toxic, management actively fosters an environment of disrespect, intimidation, and outright harassment.","1.0
★★★★★",Reynolds-and-Reynolds
Tue Sep 04 2018 09:27:59 GMT+0900 (Korean Standard Time), Business Analyst,"Dayton, OH",Former Employee ,"Easy entry-level jobs, but inconsistent and volatile management",I worked at Reynolds and Reynolds full-time for more than a year,"The hiring process essentially consists of an IQ test, and if you get past that and have decent people skills, you can get hired without much trouble. It is also a fairly normal corporate environment with cubicles, casual Friday, etc., so you will know what to expect if you have seen TV shows.","Management expectations are wildly inconsistent, and in the last few months before I was let go, some sales teams underwent massive layoffs and restructuring that resulted in a lot of young college graduates suddenly out of work. When I was let go, it was because I took three sick days spread out across four months, which management then labeled an ""attendance problem"". Overall position expectations shift from week to week, leading to as much time being forced to sit on my hands as was given for substantial work.","2.0
★★★★★",Reynolds-and-Reynolds
Sat Sep 01 2018 23:12:54 GMT+0900 (Korean Standard Time),,,Former Employee ,Director,I worked at Reynolds and Reynolds full-time,Great company to work for,"No cons, enjoyed my time at R&R","4.0
★★★★★",Reynolds-and-Reynolds
Wed Sep 12 2018 18:50:20 GMT+0900 (Korean Standard Time),,,Former Employee ,Student Part Time,I worked at Reynolds and Reynolds part-time,"Easy, flexible with hours for students","Boring, low pay, and micro-manage","3.0
★★★★★",Reynolds-and-Reynolds
Thu Sep 20 2018 19:13:17 GMT+0900 (Korean Standard Time),,,Former Employee ,Avoid at all cost,I worked at Reynolds and Reynolds full-time for more than 5 years,"Reynolds does have a fairly nice office/campus, and some nice amenities. But doesn't make up for everything else.","Terrible business practices overall. * Claim they care about employees, but - no HR department!! Bob Brockman thinks he knows more than anyone else and can avoid the hassle of doing things the right way. * Terrible benefits for a company this size, especially compared to other companies * Nowhere near current market pay. * No internal posting of jobs - they just select who they want and promote, * Very ""white male"" driven company with some very outdated values. * Have a nice cafeteria, but ""force"" you to eat anything you get IN the cafeteria. Can't buy and take with you! * Absolutely no idea of how the company is actually doing. Very top secret. They ""say"" everything going great, and company is a cash cow. But never actually share any financial info, etc... I don't believe any managers even have a budget or P&L to track to. Insist on ""building it themselves"" instead of utilizing software or product already tried and proven. They think they save money by doing this, but actually lose out on a lot of product capabilities and usefulness, I got a new job (similar to what I was doing at Reynolds) and literally almost doubled my salary, more than doubled my vacation (without even having to negotiate it!), have an actual choice of much better health care plans, and am able to apply to open positions to advance within the company! What a concept!","1.0
★★★★★",Reynolds-and-Reynolds
Fri Sep 21 2018 03:52:26 GMT+0900 (Korean Standard Time), Team Leader,"Houston, TX",Former Employee ,Looking For A Nightmare That Just Won't End?,I worked at Reynolds and Reynolds full-time for more than a year,My best day there was the day I walked out.,"Bob Brockman exploits his employees at every turn. Bob believes that he is the only one who brings value to the company, and so he deserves all the rewards. He's made a billion dollars off the backs' of his workers. Once Bob pays you a nickel, he thinks he owns you. In Reynolds and Reynolds, Bob found a great company, conducted a hostile takeover, and turned it into a plantation of unhappy wage slaves. It is an abomination. Run, don't walk.","1.0
★★★★★",Reynolds-and-Reynolds
Thu Aug 16 2018 22:37:13 GMT+0900 (Korean Standard Time), Reynolds Solutions Specialist,"Houston, TX",Former Employee ,Great for someone that is single and is money driven,I worked at Reynolds and Reynolds full-time,"Great in depth training, great comradary between coworkers, independence when working in the field, a few excellent supervisors and managers that truly cared about their employees.","Very blindly enforced to follow certain goals and topics instead of being there for the clients needs, lots of dissatisfaction among customers and those in the field take the brunt of the complaints, not family oriented, they are willing to encourage you only by money and bonuses but if a client sings your praise to management you'll never hear about.","2.0
★★★★★",Reynolds-and-Reynolds
Tue Aug 14 2018 19:29:53 GMT+0900 (Korean Standard Time), Telecommunications Clerk,"College Station, TX",Former Employee ,Ok first office job in College Station,I worked at Reynolds and Reynolds full-time for more than a year,Fantastic dining options on the premises. I remember the health insurance being fine and it was great that there was a clinic on the premises when I was there. The area of town where the office is located is blooming as well.,I was interested in shifting to IT or programming roles. A transfer to software development wasn't permitted due to interdepartmental red tape. A shift to IT was offered with no raise and exclusively overnight hours. No thanks. It was much simpler to find a better job elsewhere. The company has the reputation of having a revolving door of employment. tantly losing people. I worked under a demerit system in my department which was really demeaning. Company has a weird objection to offering beverages that contain sugar. Coke Zero was the best you could get.,"3.0
★★★★★",Reynolds-and-Reynolds
Mon Jul 30 2018 16:04:01 GMT+0900 (Korean Standard Time),,,Former Employee ,PC Repair Technician,I worked at Reynolds and Reynolds part-time,"Free coffee, very understanding and flexible management, consistent workflow, helpful coworkers and team leaders. As a part time worker, my crazy schedule was very accomodated.","At times, there can be a toxic atmosphere. Not true flexibility in terms of workplace allowances, but it varies.","4.0
★★★★★",Reynolds-and-Reynolds
Sun Aug 12 2018 19:05:38 GMT+0900 (Korean Standard Time),,,Current Employee ,Good Company Overall,I have been working at Reynolds and Reynolds full-time,"The people are nice.
They give a lot of training and the promote from within.","Very conservative and corporate.
They give a lot of training, but not always in the things you need for your job.","3.0
★★★★★",Reynolds-and-Reynolds
Fri Jul 27 2018 09:29:09 GMT+0900 (Korean Standard Time),,"College Station, TX",Current Employee ,Anonymous,I have been working at Reynolds and Reynolds full-time for more than 5 years,"Great culture, wonderful people, strong belief in allowing associates to progress at their own rate. You have to be ambitious to improve and this company allows you to assert that drive.",None of which I can think to list.,"5.0
★★★★★",Reynolds-and-Reynolds
Thu Aug 02 2018 11:22:54 GMT+0900 (Korean Standard Time), Customer Service Specialist,"Dayton, OH",Current Employee ,It's just okay,I have been working at Reynolds and Reynolds full-time for more than 5 years,"Easy job, nice people... good place to get experience but once you do LEAVE!","repetitive work, requires no skill or intelligence, management seems pretty clueless as to what happens on their own team. Almost no room for advancement","2.0
★★★★★",Reynolds-and-Reynolds
Thu Jul 12 2018 13:21:44 GMT+0900 (Korean Standard Time)," Vice President, Product Management","Dayton, OH",Current Employee ,Vice President,I have been working at Reynolds and Reynolds full-time for more than 10 years,"An extremely well run company, headed by a CEO that thoroughly understand the business and is close to the employees.","If you don't want to be challenged to do your best everyday, and make an impact every day, you won't like it here.","5.0
★★★★★",Reynolds-and-Reynolds
Thu Jul 19 2018 17:35:12 GMT+0900 (Korean Standard Time), Bench Technician,"College Station, TX",Former Employee ,Bench Technician,I worked at Reynolds and Reynolds part-time for more than a year,Flexible hours Great while in school Easy interview Cafeteria is awesome,Low pay Some supervisors do not care about school,"4.0
★★★★★",Reynolds-and-Reynolds
Tue Jul 17 2018 11:27:36 GMT+0900 (Korean Standard Time),,,Former Employee ,Customer Service Employee,I worked at Reynolds and Reynolds full-time,The people are kind and supportive,The benefits are not as good as they good be,"4.0
★★★★★",Reynolds-and-Reynolds
Wed Aug 08 2018 07:32:06 GMT+0900 (Korean Standard Time), Supervisor,"Houston, TX",Former Employee ,Avoid like the plague,I worked at Reynolds and Reynolds full-time for more than 8 years,"401k matching, thats really it.","A company of 6000 employees that has no HR department. Think about that. Ole Bob think's they cause more trouble than they do help, so he just doesn't have one. What do they do instead? Have all supervisors and up attend a one hour training session that's supposed to teach them to deal with issues that other people make careers out of. If you've ever had an issue with this company, it probably started here, because you're supervisor/manager wasn't equipped to deal with the situation. Why else should you avoid this company? Barely anything you learn here will have real world applications. They use their own proprietary software for everything, so unless you leave to go work at a dealership that uses their software, its useless. Management and supervisors are taught to micro-manage to the extreme, salary increases were consistently in the 1-1.5% range while I was there almost a decade. They waste time with meetings to discuss inane management fluff and feel good stories.","1.0
★★★★★",Reynolds-and-Reynolds
Mon Jul 16 2018 10:29:16 GMT+0900 (Korean Standard Time),,,Former Employee ,Bench Technician - Drawer Team,I worked at Reynolds and Reynolds part-time,Very flexible schedule Pays well Fun atmosphere Training,Very repetitive work Not all departments have the same positive culture,"4.0
★★★★★",Reynolds-and-Reynolds
Wed Jul 25 2018 04:44:13 GMT+0900 (Korean Standard Time),,,Former Employee ,Admin,I worked at Reynolds and Reynolds full-time,"Talk to managers easily, convenient location",No training!! Managers are often out so who do I go to when I have no clue how to respond to customer questions,"3.0
★★★★★",Reynolds-and-Reynolds
Fri Jul 27 2018 14:59:31 GMT+0900 (Korean Standard Time),,, ,System sales trainee,I worked at Reynolds and Reynolds,"Lots of down time, get to see a lot of places",tant travel. They’ll tell you you get a company car but you pay for it and it’s not worth what you pay. Training is stupid long (18 months) and your used as labor for 12 months on installs. After the most intense and pointless training ever they will expect you to uproot your life and move where ever they tell you,"2.0
★★★★★",Reynolds-and-Reynolds
Wed Jul 11 2018 04:24:22 GMT+0900 (Korean Standard Time), Customer Service Representative,,Current Employee ,Good Company,I have been working at Reynolds and Reynolds full-time for more than 10 years,Good people and a good career! 15+ years,Nothing negative! If you work hard and smart the future is yours!,"5.0
★★★★★",Reynolds-and-Reynolds
Tue Jul 10 2018 09:21:39 GMT+0900 (Korean Standard Time),,,Former Employee ,Trainer,I worked at Reynolds and Reynolds full-time,Opportunity for advancement after awhile.,None that i can currently think of.,"4.0
★★★★★",Reynolds-and-Reynolds
Tue Jul 03 2018 06:07:26 GMT+0900 (Korean Standard Time), Solutions Specialist,"Houston, TX",Current Employee ,Solutions Specialist (RSS),I have been working at Reynolds and Reynolds full-time for more than a year,"This job is perfect for someone who wants to start working from home (or the office) virtually conferencing with customers. If you enjoy consulting with customers who could (usually) care less about what you have to say, definitely apply. This company is VERY traditional, so if you prefer a micromanaged, “the top is better than you” environment, this place is for you! No tobacco use is tolerated in this company. -Flexibility of schedule -Intensive paid training -Great people as team members/management","-Benefits (PTO, Sick days, Strict NO tobacco use, 2 year vesting period...) -No growth upwards in the department -No contact from upper level management about future of the department -Auto customers are rude/condescending towards women (which I am) -Traveling (I drive on average at least 2 hrs every day) -If not traveling, you work from home with barely any human contact -Micromanaged","3.0
★★★★★",Reynolds-and-Reynolds
Sun Jul 22 2018 20:54:42 GMT+0900 (Korean Standard Time),,,Former Employee ,Not good for international student,I worked at Reynolds and Reynolds full-time,Not so many requirements and the environment is relaxing.,They do not sponsor the visa for the international student.,"2.0
★★★★★",Reynolds-and-Reynolds
Tue Jun 26 2018 21:06:52 GMT+0900 (Korean Standard Time),,,Current Employee ,Product Manager,I have been working at Reynolds and Reynolds full-time for more than a year,Job is clearly defined and you are not asked to take on tasks outside of the defined role.,Limited ability to advance because of long tenured employees.,"4.0
★★★★★",Reynolds-and-Reynolds
Sat Jul 07 2018 20:23:33 GMT+0900 (Korean Standard Time),,,Former Employee ,A good starter job,I worked at Reynolds and Reynolds full-time,"Relatively casual and straightforward, procedures solidly in place","Little room for growth, management support is lacking","3.0
★★★★★",Reynolds-and-Reynolds
Thu Jun 21 2018 05:32:32 GMT+0900 (Korean Standard Time),,,Current Employee ,Great place to work as a programmer.,I have been working at Reynolds and Reynolds full-time,"There are a lot of fun, smart people working at the company. The job also allows a lot of flexibility as needed. If you need to shift your schedule for a period of time, they're very much willing to work with you.","There are a lot of teams in different locations, and it can sometimes be hard to bridge that gap.","5.0
★★★★★",Reynolds-and-Reynolds
Wed Jul 04 2018 15:00:38 GMT+0900 (Korean Standard Time), SQL BI Developer,,Former Employee ,Reynolds,I worked at Reynolds and Reynolds full-time for less than a year,I was allowed to work from home.,"Pay wasn't good, 401k match, vacation time was low, needed a doctors note if you were sick.","2.0
★★★★★",Reynolds-and-Reynolds
Tue Jun 26 2018 13:29:15 GMT+0900 (Korean Standard Time), Software Education,,Former Employee ,Software Education,I worked at Reynolds and Reynolds full-time for more than 5 years,"Awesome coworkers while I was there plus I really liked my direct supervisor. The work is fairly interesting though it can get monotonous. Awesome 401k match (6 %) and work/life balance is pretty good- there's not much to keep you late and you can be fairly flexible with hours. Great cafeteria. Honestly I worked there for a long time, so the job isn't bad per se, but I also should have left long before I did. I would recommend Reynolds as a great experience builder for bigger and better things.","The pay is much lower than the industry average for an instructional designer/trainer and there really isn't any opportunity for advancement within the department. I would consider some managerial decisions a bit iffy as well. As far as benefits, the medical insurance is straight garbage and it takes a while to get vacation days. A recent sick leave policy change has at least made it so you don't have to go to the doctor to get an excuse and spend a bunch of money every time you get sick. Houston is also the only location without a gym. The company is very conservative, so expect to feel uncomfortable wearing a suit and tie while teaching to customers who come dressed in shorts and t-shirts. Also expect to hear some very old school business ideas and principles preached during company wide events.","3.0
★★★★★",Reynolds-and-Reynolds
Wed Jun 27 2018 14:37:05 GMT+0900 (Korean Standard Time),,"Dayton, OH",Former Employee ,Project Specialist,I worked at Reynolds and Reynolds full-time for more than 3 years,"* Benefits * Decent Pay * on-site cafeteria and health clinic * social events * internal personal development Your experience there is greatly reliant on who your VP and management team is. I had a great management team that supported my growth, not everyone has that. It is a great place to learn skills and build up experience. If you love the automotive industry its a great place to stay.... if you don't then you can move on.",* underpays significantly compared to other companies * if you take classes not related to your job you may be fired * company culture seems a bit forced,"3.0
★★★★★",Reynolds-and-Reynolds
Sun Jul 01 2018 21:24:14 GMT+0900 (Korean Standard Time),,"Houston, TX","Senior Software Designer/Implementer in Houston, TX",Software Implementation,I have been working at Reynolds and Reynolds,You get to travel a lot.,Pay is limited and needs improvement,"3.0
★★★★★",Reynolds-and-Reynolds
Thu Jun 14 2018 07:40:59 GMT+0900 (Korean Standard Time), Manufacturing Assistant,"College Station, TX",Former Employee ,Great company for students,I worked at Reynolds and Reynolds part-time for less than a year,"Flexible schedule, good management, friendly colleagues ....","Have a minimum work schedule for part-time student workers, it's hard to achieve during the exam week.","4.0
★★★★★",Reynolds-and-Reynolds
Fri Jun 01 2018 09:25:02 GMT+0900 (Korean Standard Time),,,Current Employee ,Mostly enjoyed my time there,I have been working at Reynolds and Reynolds full-time,Great people and co-workers and a lot of ways to be apart of the community,"Poor management, training doesn't prepare you for on the job work.","4.0
★★★★★",Reynolds-and-Reynolds
Wed Jun 13 2018 06:53:42 GMT+0900 (Korean Standard Time),,,Former Employee ,Contract Analyst,I worked at Reynolds and Reynolds full-time,"Good Experience, but thats its",Everything else about them is bad,"2.0
★★★★★",Reynolds-and-Reynolds
Mon Jun 11 2018 16:03:27 GMT+0900 (Korean Standard Time), Csv,"College Station, TX",Former Employee ,"CSV, Call Services",I worked at Reynolds and Reynolds part-time for less than a year,"Fun co-workers, fun environment, nice managers","monotonous work, clocking in is a drag (4 methods of clocking in, all have to be before 7:55 or antecedence deductions are recorded) Heavy on attendance scores","3.0
★★★★★",Reynolds-and-Reynolds
Sat Jun 23 2018 06:30:56 GMT+0900 (Korean Standard Time),,,Former Employee ,Product Analyst,I worked at Reynolds and Reynolds full-time for less than a year,"It was a job when I needed one, until I found something better.","Bad work environment: Micromanaged on a company scale. My first thought was it reminds me of a cult. Managers will not do anything that might assist someone in finding other employment (certification hours, references, etc.). Company is highly compartmentalized. Forced 1 hour lunch. Bad pay. Hard to get to. Dining onsite is expensive. Job description did not accurately reflect the job responsibilities. Mandatory (for new employees) weekend company events.","1.0
★★★★★",Reynolds-and-Reynolds
Tue Jun 19 2018 09:38:02 GMT+0900 (Korean Standard Time), Junior Java Developer,"Fort Worth, TX",Former Employee ,Stay Away!!,I worked at Reynolds and Reynolds full-time for less than a year,Nothing positive. There is nothing good I can think of.,"This review is for the Junior Java Developer position in Dallas TX or Fort Worth TX They posted for Xpressdocs which is one of their division. 1. Liar. They lured people in with Jr. Java Developer position, while their application is based on PHP. It's highly possible you won't have chance to really work on Java development. During the job interview all their questions were related to Java development, Java concept, Spring, Hibernate, etc., and it gave me the illusion that I will be working on Java project(I guess that's the illusion they intent to give me), actually I was assigned to PHP project and had no chance to work on Java at all. No explanation about this situation, I feel that I was deceived. 2. Extreme micromanagement. Poor management practices. They keep an eye on everything you do in the office. This is a small company, although the hiring process might be conducted by Reynolds and Reynolds, the management here has nothing to do with R & R. The management is very unprofessional and indecent. No guidance, no feedback even if you ask for. The time they give you review is the time they let you go. 3. Non-transparent. They have the ""elimination policy"" that they won't tell you even when you leave. They hire more people than they actually need, 6 developers for one batch and let 2 of them go without any reasonable and sufficient reason. I heard one developer with good Java skill were let go in a sudden. They keep their ""own people"". I wish I were told the policy and that they liquidate those not of their own ilk before I accept this offer. Nothing is transparent here. 4. Bad moral, uncomfortable atmosphere. Imagine the pressure you have in a working environment that you might be let go at any minute. I heard complaints about the micromanagement, the hidden policy and the misleading job description.","1.0
★★★★★",Reynolds-and-Reynolds
Mon Jun 11 2018 10:44:30 GMT+0900 (Korean Standard Time), Variable Operations Specialist,"Dayton, OH",Former Employee ,Variable Operations Specialist RUN!,I worked at Reynolds and Reynolds full-time for more than a year,Coworkers are great people & they offer benefits.,"This Company has zero concern for the customer or employees. Run, don't walk, in the opposite direction of this Company unless it's your first job out of school & you have few options available. The ""Leadership"" is clueless & incompetent about the actual Automotive Industry. Management consists of 'Yes men' that have never ran a Dealership, sold a car, or turned a wrench...their only roll is to make sure you 'Roll In' & keep them off their bosses radar. NO decision is ever made to benefit the customer, & in two years & hundreds of Dealerships I only had a handful that didn't openly despise Reynolds & Reynolds. In that two years I had three ""Company"" pay cuts, three ""Directors"", & multiple sets of contradictory directions on how to sell something that no one is selling! I also watched dozens of great employees flee this sinking ship in search of actual opportunity. If you've ever been in the Car business... RUN in the opposite direction! Their culture is toxic & can only be tolerated by someone who's never known how a great Company operates or handles employees & clients. If you're reading the other reviews remember... their usually scripted & written by R&R. And make sure you understand all aspects of the job, ask about ROLL, why current employees are fleeing, & how many months is your pay plan good for.","1.0
★★★★★",Reynolds-and-Reynolds
Sun May 20 2018 07:31:24 GMT+0900 (Korean Standard Time),,"Detroit, MI","Field Engineer in Detroit, MI",Reynolds in decline,I worked at Reynolds and Reynolds for more than 10 years,"Fun, relaxed, family atmosphere from former side of R&R at Dayton Ohio.","My way or the highway from the Texas Crew. Do it or else, watch your back.","3.0
★★★★★",Reynolds-and-Reynolds
Thu May 10 2018 07:54:41 GMT+0900 (Korean Standard Time),,,Former Employee ,Great Job,I worked at Reynolds and Reynolds part-time,"Management Works with Employees Well
Plenty of activities outside of work.","No days off for Some Big Federal Holidays 
Pay could be more competitive.","5.0
★★★★★",Reynolds-and-Reynolds
Fri Jun 08 2018 12:22:57 GMT+0900 (Korean Standard Time),,,Former Employee ,Do not work for TAC Hardware,I worked at Reynolds and Reynolds full-time,Nice campus with great amenities,"Policies, management, pay, benefits, company culture","1.0
★★★★★",Reynolds-and-Reynolds
Thu May 17 2018 15:28:47 GMT+0900 (Korean Standard Time),,,Former Employee ,Worked there for about 5 months,I worked at Reynolds and Reynolds part-time,Co workers were very friendly,There wasn't much for me to do. Most days I would be sitting at my desk twiddling my thumbs,"3.0
★★★★★",Reynolds-and-Reynolds
Mon Jun 04 2018 18:27:09 GMT+0900 (Korean Standard Time),,,Current Employee ,Don't recommend,I have been working at Reynolds and Reynolds full-time,This job is great for part-time. The pay for part time is decent and you gain a lot of great work experience. Pretty flexible schedules. I worked part-time while in school for almost 3 years before going full-time.,"The pay is absolutely terrible. $28K a year is not a sufficient enough income. The raises are a joke. The raises are distributed from a pool of money and not based on your hard work. Opportunity for raises is twice a year for the first 2 years and then it goes down to one raise a year. So, the longer you work there, the less chances you get for a raise. There is also a salary cap, so you can't make more than $35K unless you get promoted. Promotions are also impossible unless you kiss butt. The culture at Reynolds is not a great one. There's too much focus on the rules and policies rather than the happiness of the employees. Conversation that isn't work related is strictly prohibited. Phones can't be out unless it's an emergency. There's a high turnover rate. There is no appreciation for employees; we're all replaceable. You can work hard and produce great work, but you won't get acknowledged and appreciated because it's your job to do your best.","1.0
★★★★★",Reynolds-and-Reynolds
Fri May 04 2018 19:15:04 GMT+0900 (Korean Standard Time),,,Current Employee ,Inventory,I have been working at Reynolds and Reynolds full-time for less than a year,The schedule. The environment during work and at company functions. Transparency. On-site health clinic,Communication between department is not always where it should be.,"4.0
★★★★★",Reynolds-and-Reynolds
Wed May 30 2018 15:47:18 GMT+0900 (Korean Standard Time), Sales,"Houston, TX",Former Employee ,Sad Sad Place To Work,I worked at Reynolds and Reynolds full-time for more than 5 years,Good place to start a sales career. Training is above average.,Corporate culture is very toxic. Leadership seems to be out of touch and really tone deaf. Way too much political opinions coming from the most senior leadership. The general approach is that front line employees are replaceable pawns. There's also rampant fraternization in middle management. Only way to get promoted is to be tight friends with your boss and his boss. Saw way too many questionable promotions in my years there. It shows as quality sales people are leaving in droves. Finally there's almost zero transparency in anything. Really opaque organization and you're left wondering; just how successful are we. Also pay is well below average.,"1.0
★★★★★",Reynolds-and-Reynolds
Fri Apr 27 2018 07:47:54 GMT+0900 (Korean Standard Time), Programmer,"Kettering, OH",Current Employee ,Best job I've had,I have been working at Reynolds and Reynolds full-time for more than 8 years,Work as a programmer here is very fulfilling. Great (and sane) management chain. Lots of extracurricular programs. Great coworkers.,Little opportunity to work from home.,"5.0
★★★★★",Reynolds-and-Reynolds
Fri May 11 2018 05:57:10 GMT+0900 (Korean Standard Time), Senior Payroll,"Kettering, OH",Current Employee ,Good company for your resume,I have been working at Reynolds and Reynolds full-time for more than 10 years,Nice facility great environment. Does great things for charities and community. Has a lot of employee sponsored activities nice gym. The people make this place worth working at.,Salary; advancement; and employee benefits including vacation medical and additional perks. Wish they would invest in more benefits for employees and offer school reimbursement for further education,"3.0
★★★★★",Reynolds-and-Reynolds
Tue May 08 2018 19:29:51 GMT+0900 (Korean Standard Time),,,Current Employee ,"Good company, doesn't pay well",I have been working at Reynolds and Reynolds full-time,"Enjoyable, good coworkers, extra curriculars",Pay is not competitive to other companies,"3.0
★★★★★",Reynolds-and-Reynolds
Thu May 24 2018 09:15:16 GMT+0900 (Korean Standard Time), Variable Operations Sales Specialist,,Former Employee ,STAY AWAY,I worked at Reynolds and Reynolds full-time for more than a year,Nothing..literally nothing i can say,Everything. This company is terrible. No work life balance. Management is awful. You feel threatened and like you are going to get fired every single day. The culture and values of this company are crap,"1.0
★★★★★",Reynolds-and-Reynolds
Sun May 13 2018 15:52:10 GMT+0900 (Korean Standard Time), Data Support Specialist,"Kettering, OH",Former Employee ,Don’t Do It.,I worked at Reynolds and Reynolds full-time for more than a year,I had to enter five words for “pros” There ya go.,"Don’t work here. I had read the reviews and knew a couple people who had worked here, and they said it was awful. I figured everyone has their own experience so I gave it a shot. It was fine for about the first ..... 8 months? Then they showed their true colors. Management is awful. Forget ever getting an answer to a question. Customers will call specifically asking for a manager and they’re too busy walking around drinking coffee. They will have you work for multiple departments with no pay increase. And super Big Brothery here. You are GPS tracked and have to log when you go to the bathroom, what you’re doing for lunch, etc.","1.0
★★★★★",Reynolds-and-Reynolds
Wed Apr 18 2018 12:05:59 GMT+0900 (Korean Standard Time), Software Training Specialist,"Houston, TX",Former Employee ,"Good benefits, neutral people, bad company",I worked at Reynolds and Reynolds full-time for more than 5 years,"Good benefits, overtime if you travel, some good management depending on the department you’re in, it’s a hit or miss so do your research ahead of time.","Zero support on loyalty and honesty, their focus is cheaper labor (mostly recent graduates in need of a job), and people who just smile and nod. Very hard to move departments or get promoted, and if you do see a promotion it’s mostly people who won’t stand up for their team. During my time there I saw so much good talent lost due to people leaving or being tricked and fired, even during short/long term leave, and yes they get away with it. Very autocratic, constant gossip and preferences, high rotation and not surprised why.","2.0
★★★★★",Reynolds-and-Reynolds
Tue Apr 24 2018 19:42:46 GMT+0900 (Korean Standard Time),,"Dayton, OH",Former Employee ,Order Services,I worked at Reynolds and Reynolds full-time for more than 10 years,"Great co-workers, low stress, and very low expectations.","Some members of management thought it was cute to be disorganized and scattered. You have very little freedom, of thought or choice. The test you take at the start of your employment determines what you can do and how high you can reach while you are there. You will never be able to advance past what that test says you can, no matter how good you are.","2.0
★★★★★",Reynolds-and-Reynolds
Mon Apr 09 2018 15:05:25 GMT+0900 (Korean Standard Time), BDC Representative,"Kettering, OH",Former Employee ,BDC sales,I worked at Reynolds and Reynolds full-time for more than a year,"Campus has good amenities, no nights or weekends, decent company culture.","pay sucks, management is just as clueless as you are. no stability in position, the owner is the devil. blind pay. stay away.","2.0
★★★★★",Reynolds-and-Reynolds
